loyalty_number,total_flights_historical,total_distance_historical,total_points_accumulated,total_points_redeemed,tenure_months,clv,loyalty_card,salary,province,marital_status,education,gender,enrollment_year,churned,redemption_ratio
236710,37,60999.0,60999.0,462,18,2937.42,Nova,92785.0,Quebec,Single,Bachelor,Male,2015,0,0.007573894654010722
236767,25,37503.0,37503.0,0,18,2471.53,Star,101933.0,British Columbia,Married,Bachelor,Male,2015,0,0.0
236874,34,55678.0,55678.0,1025,18,6314.58,Nova,71720.0,British Columbia,Married,Bachelor,Female,2013,0,0.018409425625920472
237018,23,41313.0,41313.0,0,18,3549.02,Nova,58372.0,Quebec,Divorced,Bachelor,Male,2015,0,0.0
237094,46,78212.0,78212.0,0,18,5024.03,Nova,98937.0,Manitoba,Married,Bachelor,Female,2017,0,0.0
237105,16,23980.0,23980.0,0,18,4624.56,Star,52589.0,New Brunswick,Divorced,Bachelor,Male,2017,0,0.0
237106,18,32514.0,32514.0,515,18,8738.3,Star,99147.0,British Columbia,Married,Bachelor,Female,2012,0,0.015839330749830842
237274,26,43915.0,43915.0,522,18,10759.4,Nova,73544.0,Ontario,Divorced,College,Male,2014,0,0.011886599111920757
237293,37,50957.0,50957.0,946,18,6109.14,Nova,73544.0,Ontario,Single,College,Female,2013,0,0.018564672174578568
237303,19,34321.0,34321.0,480,18,8660.84,Star,90208.0,Ontario,Married,Bachelor,Female,2017,0,0.01398560647999767
237312,8,11184.0,16776.0,0,5,14158.61,Aurora,98933.0,Ontario,Married,Bachelor,Male,2018,0,0.0
237319,7,8514.0,8514.0,0,18,8270.63,Nova,64584.0,Quebec,Married,Bachelor,Female,2017,0,0.0
237402,35,67094.0,67094.0,1328,18,19957.79,Nova,73544.0,Quebec,Single,College,Female,2015,0,0.019793126061942945
237434,25,37267.0,37267.0,670,18,16985.5,Star,48369.0,Ontario,Married,Bachelor,Male,2016,0,0.01797837228647329
237492,17,22809.0,22809.0,908,18,2674.73,Star,73135.0,Quebec,Single,Bachelor,Female,2017,0,0.039808847384804245
237586,24,37680.0,37680.0,800,18,13862.1,Nova,102850.0,Quebec,Married,Bachelor,Female,2015,1,0.021231422505307854
237651,27,42472.0,42472.0,831,18,4386.28,Nova,72027.0,Alberta,Single,Master,Male,2016,0,0.019565831606705594
237729,30,42707.0,42707.0,1424,18,2163.87,Star,73544.0,Ontario,Single,College,Female,2016,0,0.03334347999157047
237770,34,50665.0,50665.0,892,18,5555.83,Aurora,86067.0,Ontario,Single,Bachelor,Female,2017,0,0.017605842297443997
237858,20,31112.0,46668.0,0,5,2574.02,Star,57510.0,Ontario,Single,Bachelor,Male,2018,0,0.0
237888,23,31795.0,31795.0,701,18,12741.85,Star,85364.0,Ontario,Married,Bachelor,Male,2017,0,0.022047491743984904
237984,28,41796.0,41796.0,908,18,4896.26,Star,73544.0,Quebec,Single,College,Male,2017,0,0.021724566944205187
238119,42,67827.0,67827.0,611,18,3906.67,Star,75980.0,Quebec,Married,Bachelor,Male,2013,0,0.009008212068940098
238156,33,42472.0,42472.0,799,18,2502.64,Star,73544.0,British Columbia,Married,College,Male,2012,0,0.018812394047843285
238193,28,40590.0,40590.0,1110,18,12383.53,Nova,61617.0,New Brunswick,Single,Bachelor,Male,2015,0,0.027346637102734665
238233,15,18567.0,18567.0,0,18,4307.42,Star,85577.0,Ontario,Married,Bachelor,Male,2017,0,0.0
238342,18,20410.0,30615.0,0,5,2179.43,Star,73544.0,British Columbia,Single,College,Male,2018,0,0.0
238367,9,14509.0,14509.0,913,18,24084.54,Star,79614.0,Ontario,Married,Bachelor,Male,2017,0,0.06292645943896892
238434,24,38402.0,38402.0,1149,18,8292.63,Aurora,90177.0,British Columbia,Divorced,Bachelor,Male,2014,0,0.02992031665017447
238442,30,45327.0,45327.0,1923,18,11718.42,Aurora,85985.0,British Columbia,Married,Bachelor,Female,2014,0,0.042425044675359055
238556,32,50438.0,50438.0,455,18,3939.01,Nova,75827.0,British Columbia,Married,Bachelor,Male,2013,0,0.009020976248066933
238607,31,57619.0,57619.0,1478,18,5838.9,Aurora,91239.0,Nova Scotia,Married,Bachelor,Male,2013,0,0.025651260868810637
238640,10,17403.0,17403.0,0,18,3693.44,Nova,94743.0,Ontario,Married,Bachelor,Male,2017,0,0.0
238647,33,57385.0,57385.0,0,18,4737.84,Nova,78722.0,Quebec,Married,Bachelor,Male,2016,0,0.0
238649,24,40112.0,40112.0,0,18,7153.21,Star,55497.0,Ontario,Divorced,Bachelor,Female,2013,0,0.0
238752,32,41977.0,41977.0,674,18,5612.38,Star,73544.0,Ontario,Single,College,Female,2012,0,0.016056411844581557
238753,34,52860.0,52860.0,968,18,4904.89,Nova,79329.0,British Columbia,Divorced,Master,Male,2013,0,0.01831252364737041
238796,16,24997.0,24997.0,391,18,5272.19,Nova,102644.0,Ontario,Single,Bachelor,Female,2017,0,0.01564187702524303
238814,27,34102.0,34102.0,538,18,2449.58,Star,73544.0,Ontario,Single,College,Female,2015,0,0.015776200809336696
238939,10,13545.0,13545.0,0,18,5059.33,Star,81205.0,British Columbia,Married,Bachelor,Female,2014,1,0.0
239027,27,38940.0,38940.0,2524,18,4929.55,Nova,50663.0,Ontario,Married,Bachelor,Female,2014,0,0.06481766820749872
239182,22,31215.0,31215.0,470,18,2628.47,Star,105053.0,British Columbia,Married,Bachelor,Female,2013,0,0.01505686368732981
239184,47,70283.0,70283.0,0,18,6877.82,Nova,73544.0,Ontario,Divorced,College,Female,2013,0,0.0
239276,19,23246.0,23246.0,1089,18,7446.81,Aurora,103790.0,Ontario,Divorced,Bachelor,Female,2016,0,0.04684676933666007
239457,20,18408.0,27612.0,0,5,5907.91,Star,64245.0,British Columbia,Single,Bachelor,Male,2018,0,0.0
239476,27,36478.0,36478.0,1335,18,27789.69,Aurora,56644.0,Quebec,Divorced,Bachelor,Male,2015,0,0.03659740117330994
239490,25,42129.0,42129.0,0,18,3645.46,Star,58331.0,Quebec,Married,High School or Below,Female,2014,0,0.0
239525,4,9808.0,14712.0,0,5,8920.46,Nova,61811.0,British Columbia,Married,Bachelor,Female,2018,0,0.0
239605,26,34973.0,34973.0,1403,18,18089.8,Nova,82081.0,Ontario,Married,Bachelor,Male,2014,0,0.040116661424527494
239606,28,48766.0,48766.0,440,18,8459.05,Aurora,99753.0,Ontario,Married,Bachelor,Male,2014,0,0.009022679735881558
239749,20,32871.840000003576,49307.76000000536,0,5,8007.4,Star,73544.0,Ontario,Divorced,College,Female,2018,0,0.0
239892,41,60116.0,60116.0,1945,18,5515.41,Star,73544.0,Ontario,Divorced,College,Male,2015,0,0.03235411537693792
239955,31,44110.0,66165.0,0,5,6366.23,Nova,-47310.0,Quebec,Married,Bachelor,Female,2018,0,0.0
239956,37,58282.0,58282.0,615,18,3049.84,Nova,73544.0,Manitoba,Single,College,Female,2017,0,0.010552143028722418
239970,34,48758.0,48758.0,365,18,5146.81,Star,206392.0,British Columbia,Married,Doctor,Male,2015,0,0.007485951023421798
240044,35,56084.0,56084.0,1329,18,2743.55,Nova,101995.0,Ontario,Married,Bachelor,Male,2017,0,0.023696597960202553
240132,28,47859.0,47859.0,1346,18,2491.32,Star,58711.0,Ontario,Divorced,Bachelor,Female,2012,0,0.02812428174429052
240135,18,24872.0,24872.0,567,18,5246.28,Star,53061.0,Ontario,Married,Bachelor,Female,2017,0,0.02279671920231586
240141,11,12835.0,12835.0,431,18,7680.75,Aurora,80784.0,Quebec,Married,Bachelor,Female,2017,1,0.03358005453837164
240143,5,11653.0,11653.0,0,18,4944.24,Nova,61515.0,British Columbia,Married,Bachelor,Female,2017,0,0.0
240209,24,29358.0,29358.0,0,18,20534.39,Star,73544.0,British Columbia,Single,College,Female,2014,0,0.0
240330,23,35160.0,35160.0,1027,18,5152.82,Star,73544.0,Ontario,Married,College,Female,2014,0,0.02920932878270762
240362,19,33403.0,33403.0,1006,18,4276.36,Star,58756.0,Ontario,Married,Bachelor,Male,2014,0,0.03011705535430949
240442,21,28386.0,28386.0,413,18,3293.25,Star,73544.0,Newfoundland,Single,College,Male,2012,0,0.014549425773268513
240476,38,47031.0,47031.0,505,18,4879.44,Star,74773.0,Quebec,Married,Bachelor,Male,2014,0,0.01073759860517531
240760,33,45586.0,45586.0,0,18,13115.41,Nova,47057.0,Newfoundland,Divorced,Bachelor,Male,2016,0,0.0
240761,23,48698.0,48698.0,496,18,9438.92,Aurora,95530.0,Ontario,Married,Bachelor,Male,2013,0,0.010185223212452257
240829,27,46137.0,46137.0,0,18,2263.28,Star,73544.0,British Columbia,Married,College,Female,2014,0,0.0
240886,22,36137.0,36137.0,1408,18,7948.57,Nova,78660.0,Quebec,Married,Bachelor,Male,2015,0,0.038962835874588375
240942,33,54305.0,54305.0,0,18,6968.34,Star,73544.0,Ontario,Single,College,Female,2016,0,0.0
240963,4,3994.0,5991.0,927,5,2899.32,Nova,24688.0,Ontario,Divorced,Bachelor,Male,2018,0,0.15473209814722083
241038,33,41871.0,41871.0,1837,18,5244.55,Aurora,51989.0,Ontario,Married,Bachelor,Male,2014,0,0.0438728475555874
241144,36,61477.0,61477.0,403,18,4386.28,Star,72027.0,British Columbia,Single,Master,Female,2014,0,0.006555297102981603
241167,30,57330.0,57330.0,565,18,4762.59,Star,73715.0,Newfoundland,Divorced,Bachelor,Female,2013,0,0.009855224140938427
241374,32,46803.0,46803.0,1220,18,2632.55,Star,102048.0,Ontario,Married,Bachelor,Female,2014,0,0.026066705125739803
241391,22,29838.0,29838.0,409,18,6409.63,Aurora,73544.0,Ontario,Single,College,Male,2012,0,0.013707353039747973
241421,26,36139.0,36139.0,0,18,2445.84,Star,208140.0,British Columbia,Married,Doctor,Male,2013,0,0.0
241436,26,49307.0,49307.0,456,18,5757.44,Nova,97030.0,Ontario,Divorced,Bachelor,Male,2015,0,0.009248179771634859
241495,22,30433.0,30433.0,395,18,8287.68,Star,91447.0,Ontario,Married,Bachelor,Female,2017,0,0.01297933164656787
241600,37,57536.0,57536.0,1413,18,5815.05,Nova,73544.0,British Columbia,Married,College,Female,2012,0,0.02455853726362625
241641,23,26870.0,26870.0,881,18,8717.05,Star,93261.0,British Columbia,Married,Bachelor,Female,2015,0,0.032787495347971714
241675,41,54253.0,54253.0,0,18,8861.48,Star,74699.0,Ontario,Divorced,Bachelor,Female,2015,0,0.0
241677,32,54688.0,54688.0,0,18,20171.96,Aurora,50057.0,Alberta,Married,Bachelor,Female,2012,0,0.0
241714,29,48247.0,48247.0,734,18,2345.26,Star,69516.0,Ontario,Single,Bachelor,Male,2013,0,0.015213381142868987
241849,25,40395.0,40395.0,980,18,8197.71,Star,73461.0,British Columbia,Single,Bachelor,Male,2017,0,0.0242604282708256
241967,32,60214.0,60214.0,348,18,6288.16,Aurora,73544.0,British Columbia,Married,College,Male,2016,0,0.005779386853555652
242028,36,60174.0,60174.0,1070,18,2444.9,Star,67377.0,Ontario,Single,Bachelor,Female,2015,0,0.017781766211320504
242288,22,35455.0,35455.0,0,18,2639.98,Star,82997.0,Ontario,Married,Bachelor,Female,2016,0,0.0
242304,36,45103.0,45103.0,0,18,12682.25,Aurora,86937.0,British Columbia,Single,Bachelor,Male,2013,0,0.0
242348,21,27624.0,27624.0,367,18,5259.71,Star,52723.0,Quebec,Married,Bachelor,Male,2013,0,0.01328554879814654
242387,16,32871.840000003576,49307.76000000536,804,5,8438.46,Star,355375.0,Ontario,Married,Doctor,Male,2018,0,0.01630574984545866
242779,41,50217.0,50217.0,1517,18,2489.17,Star,66949.0,British Columbia,Single,Bachelor,Female,2013,0,0.030208893402632574
242789,34,46679.0,46679.0,604,18,3962.83,Nova,73544.0,British Columbia,Married,College,Male,2013,0,0.01293943743439234
242812,38,64694.0,64694.0,1601,18,7083.64,Aurora,102904.0,Ontario,Married,Bachelor,Female,2015,0,0.02474727177172535
242917,27,50797.0,50797.0,0,18,10827.87,Aurora,77314.0,Quebec,Married,Bachelor,Female,2014,0,0.0
243005,30,49028.0,49028.0,617,18,14428.87,Aurora,73544.0,Newfoundland,Single,College,Male,2013,0,0.012584645508688912
243018,30,44861.0,44861.0,0,18,2822.73,Nova,73544.0,New Brunswick,Married,College,Male,2013,0,0.0
243061,17,25026.0,25026.0,545,18,3829.09,Star,86623.0,British Columbia,Divorced,Bachelor,Male,2016,0,0.021777351554383442
243191,30,39305.0,39305.0,424,18,2538.63,Star,97596.0,Ontario,Divorced,Master,Male,2014,0,0.010787431624475258
243294,7,8896.0,8896.0,0,18,5827.48,Aurora,65416.0,Quebec,Married,Bachelor,Male,2018,0,0.0
243444,30,40852.0,40852.0,1098,18,11537.51,Star,73544.0,Ontario,Single,College,Male,2014,0,0.02687750905708411
243455,26,37664.0,37664.0,1060,18,9597.47,Aurora,60252.0,Alberta,Divorced,Bachelor,Male,2017,0,0.02814358538657604
243557,24,39052.0,39052.0,0,18,3726.73,Nova,73544.0,Ontario,Single,College,Male,2014,0,0.0
243642,28,37773.0,37773.0,1552,18,2331.33,Star,267238.0,Saskatchewan,Single,Doctor,Male,2013,0,0.04108754930770656
243696,46,65004.0,65004.0,522,18,13158.37,Star,85211.0,Ontario,Married,Bachelor,Male,2013,0,0.008030275059996308
243713,39,51152.840000003576,76729.26000000536,0,5,3883.4,Star,73544.0,New Brunswick,Married,College,Female,2018,0,0.0
243734,5,7670.0,7670.0,454,18,8635.4,Aurora,45580.0,Alberta,Married,High School or Below,Female,2017,0,0.059191655801825296
243741,41,59664.0,59664.0,457,18,7425.85,Star,93595.0,British Columbia,Married,Bachelor,Female,2013,0,0.0076595602038079915
243751,24,24471.0,24471.0,474,18,8495.16,Star,49316.0,Alberta,Divorced,Bachelor,Male,2015,0,0.01936986637244085
244032,26,40604.0,40604.0,690,18,4798.24,Star,88871.0,British Columbia,Married,Bachelor,Male,2016,0,0.01699339966505763
244039,39,63357.0,63357.0,1305,18,11315.2,Star,70755.0,British Columbia,Divorced,Doctor,Female,2017,0,0.02059756617264075
244099,19,36899.0,55348.5,0,5,4863.54,Star,73544.0,Ontario,Married,College,Female,2018,0,0.0
244132,33,62522.0,62522.0,1541,18,7927.18,Star,55729.0,Ontario,Married,Bachelor,Female,2013,0,0.02464732414190205
244245,36,53440.0,53440.0,690,18,10377.37,Star,73544.0,British Columbia,Married,College,Male,2013,0,0.012911676646706586
244271,31,37425.0,37425.0,538,18,15984.53,Star,73544.0,British Columbia,Single,College,Male,2014,0,0.014375417501670007
244296,34,60473.0,60473.0,751,18,2523.96,Star,52209.0,Ontario,Married,High School or Below,Male,2014,0,0.012418765399434458
244308,31,39017.0,39017.0,336,18,8193.56,Star,72116.0,British Columbia,Married,Bachelor,Male,2016,0,0.008611630827587974
244367,37,57122.0,57122.0,2281,18,15550.19,Nova,54773.0,New Brunswick,Divorced,High School or Below,Male,2016,0,0.03993207520745072
244387,40,50486.0,50486.0,410,18,4165.4,Star,73544.0,Yukon,Divorced,College,Male,2014,0,0.008121063265063582
244398,28,41541.0,41541.0,1689,18,17602.51,Aurora,73544.0,Ontario,Divorced,College,Female,2016,0,0.0406586264172745
244414,24,41191.0,41191.0,518,18,8718.06,Star,97103.0,British Columbia,Single,Bachelor,Male,2013,0,0.012575562622903061
244419,19,34279.0,51418.5,0,5,8470.04,Nova,73544.0,Nova Scotia,Single,College,Female,2018,0,0.0
244475,38,56621.0,56621.0,481,18,8711.3,Star,99671.0,Ontario,Married,Bachelor,Male,2016,0,0.008495081330248495
244538,35,60249.0,60249.0,1029,18,6240.66,Nova,73544.0,Newfoundland,Single,College,Male,2016,0,0.017079121645172533
244611,31,44598.0,44598.0,532,18,6529.91,Nova,64381.0,Quebec,Married,Bachelor,Male,2016,0,0.011928786044217229
244652,26,43327.0,43327.0,305,18,8558.04,Aurora,47238.0,British Columbia,Married,High School or Below,Male,2014,0,0.00703949038705657
244676,21,30550.0,30550.0,827,18,5512.34,Aurora,65546.0,Quebec,Married,Bachelor,Female,2017,0,0.02707037643207856
244762,15,20422.0,20422.0,471,18,7412.96,Aurora,73544.0,Ontario,Single,College,Male,2013,0,0.023063363039858977
244865,17,28776.0,28776.0,607,18,5100.74,Nova,62044.0,British Columbia,Single,Bachelor,Female,2017,0,0.021093967194884627
244925,20,29131.0,29131.0,0,18,5334.18,Star,85295.0,Quebec,Single,Bachelor,Male,2017,0,0.0
245066,25,24254.0,36381.0,0,5,7781.0,Star,73544.0,Quebec,Married,College,Female,2018,0,0.0
245289,47,69877.0,69877.0,1814,18,2858.29,Star,91832.0,British Columbia,Married,Bachelor,Female,2013,0,0.025959900968845255
245356,24,26714.0,26714.0,1554,18,6113.87,Nova,73544.0,Newfoundland,Single,College,Male,2016,0,0.05817174515235457
245419,39,55029.0,55029.0,389,18,3288.66,Nova,73544.0,British Columbia,Single,College,Female,2013,0,0.0070689999818277635
245465,29,38295.0,38295.0,987,18,4319.15,Star,69818.0,Ontario,Married,Doctor,Male,2015,0,0.025773599686643164
245575,12,12457.0,12457.0,879,18,4376.36,Star,78573.0,Newfoundland,Divorced,Bachelor,Male,2017,0,0.07056273581119049
245604,32,47784.0,47784.0,1700,18,4379.77,Star,66845.0,British Columbia,Divorced,Bachelor,Male,2014,0,0.03557676209609911
245800,33,55697.0,55697.0,1076,18,8901.68,Aurora,73544.0,Ontario,Single,College,Male,2012,0,0.019318814298795266
245929,21,41940.0,41940.0,0,18,7180.28,Nova,73544.0,Quebec,Single,College,Male,2015,0,0.0
246059,18,22971.0,22971.0,0,18,8834.32,Star,56883.0,British Columbia,Divorced,Bachelor,Female,2017,0,0.0
246187,25,33523.0,33523.0,1795,18,18534.61,Nova,52017.0,Quebec,Married,High School or Below,Male,2016,0,0.053545327088864364
246273,29,37498.0,37498.0,0,18,24138.06,Star,71195.0,Newfoundland,Divorced,Bachelor,Female,2012,0,0.0
246323,18,31245.0,31245.0,513,18,8164.31,Nova,61991.0,Nova Scotia,Single,Doctor,Female,2014,0,0.01641862698031685
246405,32,53511.0,53511.0,1371,18,2491.26,Star,72896.0,Ontario,Divorced,High School or Below,Male,2012,0,0.025620900375623704
246421,20,18600.0,27900.0,0,5,8161.58,Aurora,91784.0,British Columbia,Married,Bachelor,Female,2018,0,0.0
246517,9,12229.0,12229.0,0,18,3683.1,Star,73544.0,Ontario,Married,College,Female,2013,0,0.0
246571,33,48184.0,48184.0,335,18,2496.77,Star,73544.0,British Columbia,Single,College,Male,2015,0,0.0069525153577951184
246591,15,18492.0,18492.0,0,18,2582.41,Star,88055.0,Ontario,Married,Bachelor,Male,2017,0,0.0
246690,16,19271.0,28906.5,0,5,7343.35,Aurora,73544.0,British Columbia,Single,College,Male,2018,0,0.0
246722,9,10574.0,10574.0,511,18,7285.03,Star,64680.0,Ontario,Married,Bachelor,Male,2017,0,0.04832608284471345
246734,24,41187.0,41187.0,686,18,2336.18,Star,73544.0,Quebec,Single,College,Female,2015,0,0.0166557408891155
246737,34,45109.0,45109.0,440,18,4531.68,Nova,73544.0,Manitoba,Single,College,Female,2016,0,0.009754151056330223
246775,13,22479.0,22479.0,0,18,5227.23,Aurora,42956.0,Ontario,Married,High School or Below,Female,2017,0,0.0
246800,19,36134.0,36134.0,0,18,3238.0,Nova,75990.0,Quebec,Married,Bachelor,Male,2016,0,0.0
246935,30,44202.0,44202.0,1734,18,15769.11,Star,53842.0,New Brunswick,Married,Bachelor,Female,2014,0,0.03922899416316004
247050,23,32370.0,32370.0,1591,18,8750.64,Nova,75114.0,Manitoba,Divorced,Bachelor,Male,2012,0,0.049150447945628666
247180,34,50693.0,50693.0,0,18,9934.87,Star,73162.0,Ontario,Married,Bachelor,Male,2014,0,0.0
247220,26,36900.0,36900.0,1446,18,2454.58,Star,48852.0,Ontario,Married,Bachelor,Female,2015,0,0.0391869918699187
247247,13,18349.0,18349.0,0,18,3508.93,Nova,73544.0,Newfoundland,Single,College,Female,2014,1,0.0
247391,6,12328.0,12328.0,0,18,12734.21,Aurora,50217.0,Ontario,Single,Bachelor,Female,2017,1,0.0
247433,19,30968.0,30968.0,0,18,38230.21,Star,90682.0,British Columbia,Married,Bachelor,Female,2017,0,0.0
247471,31,54004.0,54004.0,1283,18,4974.8,Star,87259.0,Ontario,Divorced,Bachelor,Female,2013,0,0.023757499444485592
247514,25,35315.0,35315.0,0,18,3319.62,Nova,82509.0,Ontario,Single,Bachelor,Female,2013,0,0.0
247551,45,79053.0,79053.0,1195,18,27443.47,Aurora,92144.0,Ontario,Married,Bachelor,Male,2012,0,0.015116440868784234
247607,26,48247.0,48247.0,696,18,3569.86,Nova,73544.0,British Columbia,Single,College,Female,2016,0,0.014425767405227267
247645,33,52213.0,52213.0,0,18,16953.08,Star,88103.0,Ontario,Single,Bachelor,Female,2014,0,0.0
247680,22,34504.0,34504.0,791,18,2227.07,Star,127574.0,Alberta,Married,Master,Male,2017,0,0.022924878274982612
247692,2,2399.0,2399.0,0,18,8646.5,Nova,78830.0,Manitoba,Married,Bachelor,Female,2017,1,0.0
247714,32,54518.0,54518.0,510,18,10357.51,Star,81892.0,Alberta,Divorced,Bachelor,Male,2017,0,0.009354708536630103
247721,24,34602.0,34602.0,464,18,5096.67,Star,210090.0,Quebec,Divorced,Doctor,Female,2013,0,0.013409629501184902
248011,28,43611.0,43611.0,0,18,4068.09,Nova,73544.0,Ontario,Married,College,Male,2016,0,0.0
248138,19,32651.0,32651.0,463,18,8617.55,Nova,67097.0,Quebec,Married,Bachelor,Female,2016,0,0.014180270129551928
248265,29,39836.0,39836.0,375,18,22425.26,Aurora,48398.0,British Columbia,Married,Bachelor,Male,2014,0,0.009413595742544432
248356,40,54327.0,54327.0,399,18,20315.0,Star,78160.0,British Columbia,Married,Bachelor,Male,2016,0,0.007344414379590259
248433,35,58866.0,58866.0,312,18,3123.08,Nova,73544.0,British Columbia,Married,College,Female,2015,0,0.005300173274895526
248461,29,47037.0,47037.0,0,18,8689.82,Aurora,73544.0,Ontario,Divorced,College,Female,2012,0,0.0
248487,29,41792.0,41792.0,391,18,3241.31,Nova,80853.0,British Columbia,Married,Bachelor,Female,2013,0,0.009355857580398162
248593,31,59593.0,59593.0,509,18,5041.3,Nova,58421.0,Ontario,Married,Bachelor,Female,2014,0,0.008541271625862098
248620,33,48871.0,48871.0,1357,18,8296.18,Nova,73544.0,Ontario,Married,College,Female,2012,0,0.02776697837163144
248885,22,30181.0,30181.0,761,18,9490.41,Aurora,73544.0,British Columbia,Single,College,Female,2016,0,0.025214538948344984
248952,15,22886.0,22886.0,351,18,7263.6,Star,95373.0,Ontario,Married,Bachelor,Female,2013,0,0.015336887179935331
249019,41,56686.0,56686.0,1097,18,7573.34,Aurora,96019.0,New Brunswick,Married,Bachelor,Female,2014,0,0.01935222100695057
249224,44,81730.0,81730.0,470,18,4974.8,Aurora,87259.0,Ontario,Divorced,Bachelor,Male,2013,0,0.005750642358986908
249270,23,33613.0,50419.5,0,5,7486.07,Aurora,71638.0,British Columbia,Divorced,Bachelor,Male,2018,0,0.0
249352,28,34500.0,34500.0,1540,18,6013.74,Nova,72217.0,New Brunswick,Married,High School or Below,Male,2015,0,0.04463768115942029
249408,4,7072.0,10608.0,0,5,3792.83,Nova,73544.0,Saskatchewan,Married,College,Female,2018,0,0.0
