loyalty_number,total_flights_historical,total_distance_historical,total_points_accumulated,total_points_redeemed,tenure_months,clv,loyalty_card,salary,province,marital_status,education,gender,enrollment_year,churned
262366,43,63923.0,63923.0,0,18,8564.77,Aurora,101933.0,Ontario,Married,Bachelor,Female,2013,0
262369,37,62957.0,62957.0,0,18,5960.58,Star,66990.0,Alberta,Married,Bachelor,Female,2014,0
262374,35,47506.0,47506.0,0,18,7191.83,Nova,73544.0,Nova Scotia,Married,College,Female,2016,0
262422,28,43407.0,43407.0,380,18,2744.74,Nova,57634.0,Ontario,Married,Bachelor,Female,2017,0
262467,25,45751.0,45751.0,353,18,46805.22,Star,92646.0,British Columbia,Married,Bachelor,Female,2013,0
262508,15,23425.0,23425.0,879,18,5004.26,Star,60563.0,Ontario,Married,Bachelor,Male,2017,0
262526,23,37783.0,37783.0,340,18,7236.13,Aurora,73544.0,British Columbia,Married,College,Male,2014,0
262562,35,64472.0,64472.0,570,18,2294.48,Star,73544.0,Ontario,Married,College,Female,2012,0
262586,21,36648.0,36648.0,0,18,9031.21,Nova,73544.0,Saskatchewan,Single,College,Male,2015,0
262613,22,34537.0,34537.0,1158,18,5107.16,Nova,57975.0,Newfoundland,Married,Bachelor,Female,2016,0
262683,16,29575.0,29575.0,501,18,2601.47,Star,90874.0,Ontario,Divorced,Bachelor,Male,2016,0
262717,24,46930.0,46930.0,0,18,8430.06,Nova,73544.0,British Columbia,Married,College,Female,2017,0
262770,16,26640.0,39960.0,0,5,10623.41,Nova,73544.0,British Columbia,Married,College,Female,2018,0
262774,23,25186.0,25186.0,1164,18,2867.31,Nova,112860.0,British Columbia,Divorced,Master,Female,2013,0
262810,31,41126.0,41126.0,1714,18,7869.43,Nova,61203.0,British Columbia,Married,Bachelor,Male,2015,0
263055,30,42883.0,42883.0,548,18,3452.03,Star,76825.0,Ontario,Married,Bachelor,Female,2013,0
263068,1,1388.0,1388.0,0,18,8256.3,Nova,77935.0,Alberta,Married,Bachelor,Male,2018,0
263069,27,40932.0,40932.0,1261,18,16531.7,Aurora,87173.0,British Columbia,Married,Bachelor,Female,2014,0
263080,22,30843.0,30843.0,346,18,3886.5,Star,73544.0,Alberta,Single,College,Male,2014,0
263127,26,36439.0,36439.0,321,18,4196.69,Star,73544.0,British Columbia,Single,College,Female,2016,0
263237,35,52114.0,52114.0,547,18,10083.49,Nova,75891.0,Quebec,Divorced,Master,Male,2015,0
263246,37,46065.0,46065.0,1209,18,13422.06,Aurora,79488.0,Ontario,Married,Bachelor,Female,2016,0
263260,28,34673.0,34673.0,957,18,5703.29,Nova,62229.0,British Columbia,Single,Bachelor,Female,2013,0
263302,1,662.0,662.0,0,18,7688.02,Aurora,73382.0,Quebec,Single,Bachelor,Male,2018,0
263339,33,63253.0,63253.0,2709,18,9500.08,Aurora,102357.0,Ontario,Married,Bachelor,Female,2016,0
263433,36,38859.0,38859.0,0,18,5395.43,Star,64138.0,British Columbia,Married,Bachelor,Male,2015,0
263569,15,22608.0,22608.0,538,18,8646.5,Star,78830.0,British Columbia,Married,Bachelor,Female,2015,0
263592,23,40113.0,40113.0,0,18,12296.5,Aurora,72294.0,British Columbia,Married,Bachelor,Male,2016,0
263612,20,34802.0,34802.0,452,18,5533.23,Nova,48913.0,British Columbia,Married,Bachelor,Female,2016,1
263707,9,11981.0,11981.0,484,18,4334.06,Star,114551.0,Nova Scotia,Single,Master,Female,2014,0
263762,28,36007.0,36007.0,0,18,2661.03,Star,57886.0,British Columbia,Married,Bachelor,Male,2016,0
263763,17,20183.0,20183.0,1045,18,5420.36,Aurora,55040.0,Manitoba,Single,Bachelor,Female,2014,0
263766,21,35765.0,35765.0,747,18,6366.23,Aurora,64373.0,Quebec,Married,Bachelor,Male,2016,0
263781,26,35503.0,53254.5,378,5,7804.02,Aurora,83739.0,British Columbia,Married,Bachelor,Female,2018,0
263812,31,37440.0,37440.0,1372,18,7863.03,Star,73544.0,Quebec,Divorced,College,Male,2013,0
263822,14,24728.0,24728.0,526,18,4351.55,Star,86176.0,British Columbia,Married,Bachelor,Female,2017,0
263866,32,49702.0,49702.0,1045,18,8622.84,Nova,103151.0,Quebec,Single,Bachelor,Female,2016,1
263921,33,46573.0,46573.0,426,18,13055.57,Nova,74849.0,New Brunswick,Married,Bachelor,Male,2013,0
264018,28,32342.0,32342.0,368,18,4770.55,Star,45229.0,Quebec,Single,High School or Below,Female,2015,0
264064,15,18095.0,18095.0,0,18,4715.47,Star,73544.0,Saskatchewan,Married,College,Male,2017,1
264095,10,14257.0,14257.0,0,18,2601.47,Star,90874.0,British Columbia,Divorced,Bachelor,Female,2018,0
264107,15,15378.0,23067.0,0,5,3852.43,Nova,73544.0,Quebec,Single,College,Female,2018,0
264145,20,36307.0,36307.0,0,18,10025.92,Aurora,73544.0,Quebec,Single,College,Male,2015,0
264234,26,40797.0,40797.0,1196,18,4929.81,Star,73544.0,Ontario,Single,College,Male,2014,0
264236,26,41154.0,41154.0,354,18,8703.73,Star,77200.0,Ontario,Married,Bachelor,Female,2013,0
264308,23,21407.0,21407.0,0,18,7185.67,Nova,78549.0,Quebec,Single,Bachelor,Female,2015,0
264331,27,35267.0,35267.0,1249,18,14203.62,Star,98098.0,New Brunswick,Married,Bachelor,Female,2015,0
264365,7,13076.0,13076.0,0,18,12296.5,Star,72294.0,Quebec,Married,Bachelor,Female,2017,0
264409,23,24207.0,36310.5,332,5,3240.67,Nova,22425.0,Ontario,Married,Bachelor,Male,2018,0
264486,41,66117.0,66117.0,727,18,7860.09,Nova,195398.0,British Columbia,Married,Doctor,Male,2014,0
264491,35,60724.0,60724.0,1577,18,7681.55,Nova,97796.0,British Columbia,Married,Bachelor,Male,2013,0
264632,46,59172.0,59172.0,1602,18,9352.48,Star,87107.0,Ontario,Married,Bachelor,Female,2013,0
264690,33,50088.0,50088.0,454,18,9656.21,Nova,53496.0,Ontario,Single,Bachelor,Female,2015,0
264701,15,19647.0,19647.0,0,18,2397.04,Star,109361.0,British Columbia,Divorced,Master,Male,2013,0
264723,31,47047.0,47047.0,1013,18,5568.98,Star,71419.0,Quebec,Married,Bachelor,Female,2013,0
264733,27,45388.0,45388.0,1103,18,10242.41,Nova,73544.0,Quebec,Single,College,Male,2014,0
264741,31,40951.0,40951.0,1576,18,9192.59,Nova,59265.0,Quebec,Married,Bachelor,Female,2014,0
264823,40,52318.0,52318.0,1958,18,26576.32,Nova,95571.0,British Columbia,Married,Bachelor,Female,2013,0
264936,27,34633.0,34633.0,539,18,4272.81,Star,73544.0,British Columbia,Single,College,Female,2013,0
265072,29,49223.0,49223.0,0,18,6086.43,Nova,81845.0,British Columbia,Divorced,Master,Female,2012,0
265226,34,51493.0,51493.0,957,18,2660.93,Star,70933.0,Nova Scotia,Married,Bachelor,Female,2014,0
265284,28,43072.0,43072.0,0,18,13024.13,Star,73544.0,Quebec,Single,College,Female,2016,0
265317,23,36152.0,36152.0,831,18,4383.75,Star,73544.0,British Columbia,Single,College,Female,2013,0
265383,31,35619.0,35619.0,381,18,31803.31,Star,245263.0,New Brunswick,Married,Doctor,Male,2017,0
265557,29,40472.0,40472.0,446,18,21528.57,Star,66360.0,Quebec,Married,Doctor,Female,2015,0
265566,22,34515.0,34515.0,1109,18,14854.2,Nova,59639.0,Manitoba,Married,Bachelor,Female,2015,0
265575,27,40543.0,40543.0,409,18,8838.09,Star,92396.0,British Columbia,Married,Bachelor,Female,2013,0
265677,25,32925.0,32925.0,506,18,25107.1,Star,69587.0,Quebec,Married,High School or Below,Female,2016,0
265836,17,24941.0,24941.0,787,18,4364.31,Star,64692.0,Quebec,Single,Bachelor,Female,2013,0
265975,28,49906.0,49906.0,311,18,11513.36,Nova,52256.0,British Columbia,Married,High School or Below,Female,2012,0
266148,27,40506.0,40506.0,1015,18,2698.36,Star,96935.0,British Columbia,Single,Bachelor,Male,2017,0
266234,24,33321.0,33321.0,0,18,27279.34,Nova,87908.0,Manitoba,Divorced,Bachelor,Female,2014,0
266284,23,43643.0,43643.0,435,18,4250.28,Nova,73544.0,Ontario,Single,College,Female,2017,0
266298,9,13707.0,13707.0,0,18,7247.21,Star,78202.0,Ontario,Single,Bachelor,Female,2016,1
266365,22,33406.0,33406.0,1444,18,3731.5,Star,73544.0,Quebec,Married,College,Female,2015,0
266377,28,22488.0,33732.0,0,5,4062.0,Star,21997.0,Ontario,Single,Bachelor,Male,2018,0
266429,21,37776.0,37776.0,0,18,6162.2,Nova,90879.0,New Brunswick,Married,Bachelor,Male,2016,1
266474,17,20781.0,20781.0,0,18,5763.27,Nova,55121.0,Quebec,Single,Bachelor,Male,2015,0
266479,17,32125.0,32125.0,483,18,5926.73,Nova,111948.0,Quebec,Married,Master,Female,2017,0
266516,33,48998.0,48998.0,398,18,4633.1,Nova,73544.0,Ontario,Single,College,Female,2015,0
266536,14,23270.0,23270.0,0,18,7123.08,Aurora,47884.0,Quebec,Married,Bachelor,Male,2015,0
266541,6,9256.0,9256.0,0,18,5918.07,Aurora,88633.0,Ontario,Married,Bachelor,Male,2017,0
266604,37,51269.0,51269.0,518,18,5123.48,Star,84663.0,Ontario,Married,Bachelor,Female,2016,0
266640,23,29083.0,29083.0,1017,18,26462.76,Aurora,73544.0,Ontario,Single,College,Female,2015,0
266757,23,42940.0,42940.0,0,18,10506.94,Aurora,77019.0,Newfoundland,Single,Bachelor,Female,2016,0
266861,15,23837.0,23837.0,0,18,5886.22,Star,73544.0,British Columbia,Single,College,Male,2016,0
266953,1,747.0,1120.5,0,5,9129.87,Star,51935.0,New Brunswick,Divorced,Bachelor,Female,2018,0
266968,40,56106.0,56106.0,0,18,4917.89,Nova,73544.0,British Columbia,Single,College,Male,2016,0
267020,21,40937.0,40937.0,0,18,2921.93,Nova,78372.0,Ontario,Married,Bachelor,Male,2017,0
267245,33,45752.0,45752.0,495,18,3436.13,Star,54457.0,Ontario,Divorced,Bachelor,Male,2014,0
267291,33,56077.0,56077.0,0,18,2499.04,Star,52589.0,Ontario,Divorced,Bachelor,Female,2014,0
267306,33,52166.0,52166.0,365,18,26416.25,Aurora,94499.0,British Columbia,Married,Bachelor,Female,2015,0
267352,27,41897.0,41897.0,589,18,19069.5,Star,73544.0,Ontario,Single,College,Male,2013,0
267428,21,36723.0,36723.0,0,18,2220.0,Star,73544.0,Ontario,Married,College,Male,2017,0
267474,17,21070.0,21070.0,0,18,6748.23,Aurora,81975.0,British Columbia,Single,Bachelor,Male,2014,0
267566,42,66994.0,66994.0,367,18,8385.25,Aurora,73544.0,British Columbia,Single,College,Female,2013,0
267717,5,10217.0,10217.0,0,18,11631.88,Aurora,73544.0,British Columbia,Married,College,Female,2018,0
267739,30,52134.0,52134.0,383,18,2874.07,Nova,64165.0,New Brunswick,Married,Bachelor,Female,2016,0
267930,17,31612.0,31612.0,488,18,8583.85,Nova,71380.0,Ontario,Married,Bachelor,Female,2012,1
267944,21,26434.0,26434.0,0,18,3135.58,Star,73544.0,Saskatchewan,Single,College,Male,2013,0
267951,32,47131.0,47131.0,476,18,4526.61,Star,73544.0,Quebec,Single,College,Female,2014,0
268076,30,42063.0,42063.0,896,18,9322.09,Nova,83448.0,Ontario,Married,Bachelor,Female,2013,0
268094,12,13680.0,13680.0,650,18,4921.75,Star,73544.0,Quebec,Single,College,Female,2017,0
268128,34,52758.0,52758.0,992,18,4177.88,Star,47663.0,Ontario,Married,High School or Below,Female,2013,0
268129,31,39397.0,39397.0,840,18,15978.91,Nova,56692.0,British Columbia,Single,Bachelor,Female,2017,0
268139,17,24838.0,24838.0,1023,18,7212.14,Aurora,87440.0,Ontario,Single,Bachelor,Male,2013,0
268145,25,23134.0,23134.0,482,18,2395.57,Star,198691.0,Ontario,Divorced,Doctor,Female,2012,0
268281,25,33150.0,33150.0,1666,18,10656.88,Star,84988.0,Alberta,Married,Bachelor,Female,2012,1
268293,21,40207.0,40207.0,0,18,9470.06,Aurora,65955.0,Ontario,Married,Bachelor,Female,2016,0
268307,32,58966.0,58966.0,1185,18,8819.02,Nova,104968.0,Quebec,Married,Bachelor,Male,2012,0
268414,21,33012.0,33012.0,1351,18,26346.09,Aurora,67227.0,British Columbia,Divorced,Bachelor,Male,2012,0
268439,32,40706.0,40706.0,447,18,4179.49,Star,75819.0,Ontario,Married,Bachelor,Male,2017,0
268500,17,15986.0,15986.0,745,18,9048.98,Nova,73544.0,Quebec,Married,College,Male,2017,0
268630,23,46157.0,46157.0,1189,18,2689.17,Star,51337.0,Quebec,Married,Bachelor,Female,2016,0
268789,26,32797.0,32797.0,0,18,8377.5,Nova,73544.0,Ontario,Married,College,Male,2016,0
268842,33,45547.0,45547.0,547,18,7531.03,Nova,73544.0,Quebec,Single,College,Female,2015,0
268932,8,17536.0,17536.0,0,18,2601.81,Star,73785.0,Quebec,Married,Bachelor,Male,2014,0
268958,29,47386.0,47386.0,1213,18,4463.0,Star,73544.0,British Columbia,Single,College,Female,2012,0
269070,37,48544.0,48544.0,1300,18,3985.32,Star,93153.0,British Columbia,Married,Master,Male,2013,0
269120,31,46101.0,46101.0,0,18,3571.35,Star,73544.0,British Columbia,Married,College,Female,2014,0
269154,33,47479.0,47479.0,414,18,4880.34,Nova,103607.0,Ontario,Married,Bachelor,Female,2015,0
269297,31,52447.0,52447.0,1208,18,6638.12,Nova,47702.0,Ontario,Married,Bachelor,Female,2014,0
269565,8,11363.0,11363.0,682,18,3436.13,Star,54457.0,Ontario,Divorced,Bachelor,Male,2018,0
269632,23,38325.0,38325.0,348,18,4220.61,Star,55667.0,Ontario,Single,Bachelor,Female,2016,0
269694,33,68662.0,68662.0,501,18,2538.63,Star,97596.0,Alberta,Divorced,Master,Female,2013,0
269775,10,14570.0,14570.0,0,18,5519.51,Star,83798.0,Ontario,Married,Bachelor,Female,2017,0
269960,31,40061.0,40061.0,671,18,4563.86,Star,77282.0,Ontario,Married,Bachelor,Female,2014,0
270011,20,26235.0,26235.0,2883,18,3265.16,Nova,50800.0,British Columbia,Divorced,Bachelor,Female,2012,0
270022,21,33658.0,33658.0,0,18,2300.33,Star,73544.0,Ontario,Single,College,Male,2012,1
270160,12,15439.0,15439.0,0,18,12836.01,Star,73544.0,British Columbia,Married,College,Male,2018,0
270248,16,26863.0,26863.0,0,18,3382.22,Star,73544.0,Quebec,Married,College,Female,2015,0
270266,22,33777.0,33777.0,540,18,6535.56,Aurora,73544.0,Ontario,Single,College,Male,2014,0
270304,25,39704.0,39704.0,859,18,5659.24,Nova,82681.0,Ontario,Married,Bachelor,Male,2013,0
270337,38,59186.0,59186.0,0,18,8417.0,Aurora,49677.0,Quebec,Divorced,Bachelor,Male,2016,0
270389,41,57350.0,57350.0,0,18,7635.55,Aurora,71816.0,British Columbia,Married,Bachelor,Male,2016,0
270499,21,32763.0,32763.0,495,18,17776.82,Nova,94987.0,Saskatchewan,Single,Bachelor,Female,2016,0
270570,21,36408.0,36408.0,978,18,4692.66,Star,73544.0,British Columbia,Single,College,Female,2016,0
270575,31,42675.0,42675.0,477,18,2469.78,Star,99748.0,Alberta,Single,Bachelor,Male,2015,0
270723,36,44110.0,44110.0,1042,18,4732.22,Star,72435.0,Ontario,Single,Bachelor,Female,2014,0
270730,31,56031.0,56031.0,1268,18,6992.53,Aurora,101168.0,Quebec,Married,Bachelor,Male,2012,0
270759,18,21440.0,21440.0,804,18,5483.89,Star,96138.0,Ontario,Single,Bachelor,Male,2012,0
270761,41,58830.0,58830.0,416,18,5609.08,Star,64619.0,Alberta,Divorced,Bachelor,Male,2016,0
270862,35,47901.0,47901.0,762,18,2227.07,Star,127574.0,Quebec,Married,Master,Female,2013,0
270901,37,60860.0,60860.0,2012,18,22315.06,Star,73544.0,Ontario,Single,College,Female,2013,0
270909,13,18610.0,18610.0,0,18,2188.66,Star,73544.0,Yukon,Single,College,Male,2014,0
270935,35,61679.0,61679.0,1410,18,9422.97,Nova,56870.0,Alberta,Married,Bachelor,Female,2013,0
271043,27,37703.0,37703.0,1031,18,6765.8,Aurora,75105.0,Ontario,Married,Bachelor,Male,2014,0
271148,32,56518.0,56518.0,536,18,2467.46,Star,73544.0,Ontario,Single,College,Male,2016,0
271235,18,30619.0,30619.0,0,18,17497.52,Nova,73544.0,British Columbia,Divorced,College,Female,2017,0
271357,13,15054.0,15054.0,0,18,7412.96,Aurora,73544.0,British Columbia,Single,College,Female,2017,0
271365,37,50378.0,50378.0,1732,18,5195.82,Star,82755.0,British Columbia,Divorced,Bachelor,Female,2013,0
271432,3,3322.0,3322.0,0,18,4526.13,Star,73544.0,British Columbia,Married,College,Male,2017,0
271463,19,29335.0,29335.0,756,18,17114.33,Star,83832.0,British Columbia,Married,Bachelor,Female,2017,0
271641,21,37478.0,56217.0,0,5,3256.77,Nova,73544.0,Alberta,Married,College,Male,2018,0
271660,15,22981.0,22981.0,0,18,4270.03,Star,73544.0,British Columbia,Married,College,Male,2015,0
271675,25,38840.0,38840.0,0,18,44856.11,Nova,77037.0,British Columbia,Married,Bachelor,Male,2017,0
271680,37,46558.0,46558.0,616,18,4140.65,Nova,73544.0,Ontario,Divorced,College,Male,2014,0
271911,41,49980.0,49980.0,0,18,6275.16,Star,73544.0,British Columbia,Single,College,Male,2013,0
271929,23,29142.0,29142.0,0,18,8409.67,Star,71411.0,Quebec,Married,Bachelor,Female,2016,0
272001,31,57381.0,57381.0,670,18,13248.64,Nova,50254.0,Quebec,Married,Bachelor,Male,2012,0
272097,22,31247.0,31247.0,0,18,11638.9,Star,71630.0,New Brunswick,Married,High School or Below,Female,2016,0
272144,21,33127.0,33127.0,0,18,15862.18,Star,73544.0,Ontario,Single,College,Male,2015,0
272148,36,49856.0,49856.0,723,18,2863.05,Nova,61965.0,Quebec,Married,Bachelor,Female,2013,0
272250,14,20028.0,30042.0,0,5,5246.28,Aurora,53061.0,Ontario,Married,Bachelor,Male,2018,0
272476,18,28855.0,28855.0,744,18,21423.64,Aurora,73544.0,Nova Scotia,Married,College,Male,2017,0
272551,11,19613.0,19613.0,0,18,6670.85,Aurora,73273.0,British Columbia,Married,Bachelor,Male,2017,0
272568,26,37018.0,37018.0,1602,18,8209.92,Aurora,80229.0,Ontario,Married,Bachelor,Male,2013,0
272672,27,44284.0,44284.0,1220,18,5191.05,Nova,73544.0,Ontario,Married,College,Male,2015,0
272787,29,43246.0,43246.0,0,18,12200.79,Nova,76018.0,Quebec,Married,Bachelor,Male,2013,0
272812,31,46289.0,46289.0,443,18,5158.58,Aurora,50905.0,Ontario,Married,Bachelor,Male,2017,0
272839,15,22771.0,22771.0,1315,18,5568.95,Star,73544.0,British Columbia,Single,College,Male,2016,0
272893,33,59493.0,59493.0,0,18,3219.15,Nova,65488.0,Ontario,Married,Bachelor,Female,2016,0
272944,19,23912.0,23912.0,0,18,4872.02,Star,73544.0,Quebec,Married,College,Female,2015,0
273020,25,37159.0,37159.0,502,18,21886.2,Star,63372.0,Quebec,Married,Bachelor,Female,2014,0
273052,20,32473.0,32473.0,405,18,5095.37,Nova,82735.0,Ontario,Single,Bachelor,Female,2017,0
273054,4,7807.0,7807.0,0,18,34708.87,Aurora,73544.0,British Columbia,Divorced,College,Female,2018,0
273070,40,59252.0,59252.0,1914,18,2833.8,Nova,65099.0,Ontario,Divorced,Bachelor,Female,2015,0
273144,33,57389.0,57389.0,657,18,10212.02,Aurora,100633.0,Ontario,Married,Bachelor,Male,2015,0
273177,16,23050.0,23050.0,1827,18,2593.82,Star,63830.0,Manitoba,Divorced,Bachelor,Male,2015,0
273179,31,44650.0,44650.0,1096,18,5906.94,Aurora,63694.0,British Columbia,Married,Bachelor,Female,2016,0
273198,31,43128.0,43128.0,1555,18,5414.32,Star,73544.0,New Brunswick,Married,College,Female,2013,0
273213,32,43076.0,43076.0,449,18,5155.53,Nova,88879.0,British Columbia,Married,Bachelor,Female,2014,0
273357,33,48325.0,48325.0,0,18,5158.65,Aurora,73544.0,Ontario,Single,College,Female,2014,0
273391,32,46849.0,46849.0,457,18,4836.22,Nova,128574.0,Ontario,Married,Doctor,Male,2017,0
273414,25,34823.0,34823.0,1349,18,3013.44,Nova,190674.0,Quebec,Divorced,Doctor,Male,2013,0
273478,30,37507.0,37507.0,2679,18,6503.4,Nova,199894.0,British Columbia,Married,Doctor,Male,2016,0
273552,14,19311.0,19311.0,0,18,4325.49,Star,100868.0,Ontario,Divorced,Bachelor,Male,2017,0
273984,31,38638.0,38638.0,515,18,5048.23,Star,53421.0,British Columbia,Single,Bachelor,Female,2015,0
274083,27,50050.0,50050.0,784,18,7519.13,Nova,102379.0,British Columbia,Divorced,Bachelor,Male,2016,0
274117,41,77709.0,77709.0,0,18,4349.1,Nova,98418.0,Quebec,Single,Bachelor,Female,2017,0
274141,39,63363.0,63363.0,1058,18,2287.6,Star,73544.0,Ontario,Married,College,Female,2015,0
274204,25,36436.0,36436.0,316,18,10952.13,Aurora,68178.0,Ontario,Married,High School or Below,Female,2015,0
274211,25,33611.0,33611.0,503,18,5794.1,Nova,96572.0,Prince Edward Island,Divorced,Bachelor,Male,2015,0
274264,31,46414.0,46414.0,524,18,5096.7,Aurora,52352.0,Nova Scotia,Married,Bachelor,Male,2013,0
274354,31,43862.0,43862.0,0,18,3954.54,Nova,61305.0,British Columbia,Divorced,Bachelor,Female,2016,0
274410,13,23857.0,23857.0,1090,18,2719.51,Star,82940.0,Quebec,Married,Master,Male,2017,0
274428,37,55402.0,55402.0,1134,18,4194.91,Nova,73544.0,Manitoba,Single,College,Female,2016,0
274431,26,38787.840000003576,58181.760000005364,0,5,7475.78,Star,407228.0,British Columbia,Married,Doctor,Female,2018,0
274473,32,46045.0,46045.0,1018,18,7298.58,Aurora,86107.0,British Columbia,Divorced,Bachelor,Male,2014,0
274535,18,30736.0,30736.0,0,18,21522.95,Star,64612.0,Ontario,Married,Bachelor,Female,2017,1
274698,29,47450.0,47450.0,0,18,4434.41,Star,57188.0,British Columbia,Married,Bachelor,Male,2013,1
274803,8,17176.0,25764.0,0,5,2450.63,Star,62924.0,British Columbia,Divorced,Bachelor,Female,2018,0
274817,21,32646.0,32646.0,1563,18,6511.1,Aurora,73544.0,Ontario,Single,College,Female,2014,0
274858,29,37637.0,37637.0,394,18,24709.6,Star,49624.0,Alberta,Single,Bachelor,Female,2015,1
274879,14,11634.0,11634.0,0,18,4035.77,Star,73544.0,New Brunswick,Married,College,Female,2017,0
274896,18,31770.0,31770.0,1280,18,2354.5,Star,73544.0,Quebec,Married,College,Male,2013,0
275049,32,41444.0,41444.0,3861,18,4460.42,Nova,73544.0,Nova Scotia,Divorced,College,Female,2014,0
275118,24,37195.0,37195.0,0,18,6383.48,Star,81579.0,British Columbia,Married,Bachelor,Male,2014,0
275209,20,20710.0,20710.0,1473,18,6515.03,Nova,66488.0,British Columbia,Married,Bachelor,Male,2014,0
275244,36,55547.0,55547.0,826,18,2712.92,Star,74720.0,Ontario,Single,Bachelor,Female,2014,0
275287,22,36806.0,36806.0,607,18,8129.51,Aurora,73544.0,Ontario,Divorced,College,Female,2017,0
275298,22,24599.0,24599.0,1843,18,7613.19,Nova,58430.0,Ontario,Married,Bachelor,Male,2014,0
275306,29,43602.0,43602.0,385,18,2630.21,Star,90541.0,New Brunswick,Married,Bachelor,Male,2016,0
275358,32,48757.0,48757.0,686,18,2497.81,Star,81696.0,British Columbia,Single,Bachelor,Male,2014,0
275386,16,25255.0,25255.0,429,18,6158.6,Star,73544.0,Alberta,Single,College,Male,2012,0
275387,8,11216.0,16824.0,0,5,4732.22,Star,40528.0,British Columbia,Single,Bachelor,Female,2018,0
275413,30,54682.840000003576,82024.26000000536,623,5,2582.41,Star,88055.0,Quebec,Married,Bachelor,Female,2018,0
275442,24,37098.0,37098.0,575,18,4349.31,Star,87262.0,New Brunswick,Married,Bachelor,Male,2016,0
